DATE,0.003,0.005,0.019,0.038,0.083,0.167,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2005-07-04,0.07499244,0.07499244,0.07095135,0.0709024,0.07078646,0.07125963,0.0709616,0.06975924,0.07012197,0.07139,0.07116092,0.07073149,0.0705209,0.07074081,0.07149334,0.07219507,0.07294558,0.0736017,0.07427596,0.07491914,0.07553132,0.07608473,0.07657022,0.07699715,0.07737392,0.07772279,0.07804194,0.07831938,0.07857178,0.07882597,0.07910227,0.07937849,0.07966848,0.07988916,0.08008301,0.08025099,0.08037281,0.08043279,0.08032482,0.08021685,0.08012824,0.08003963,0.08022977,0.08041987,0.08062792,0.08083593,0.08096828,0.08110061,0.08087375,0.08064683,0.08041987,0.07985998,0.07929979,0.07873927,0.07817845,0.07761731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-05,0.07399275,0.07399275,0.07095135,0.0709024,0.07078646,0.07126708,0.0709616,0.06975924,0.07012197,0.06999237,0.06998118,0.07010332,0.07042864,0.07101097,0.07198665,0.07289259,0.07376148,0.07446998,0.07508799,0.07561013,0.07606156,0.07648778,0.07689715,0.07726285,0.07758955,0.07789301,0.07817419,0.07842109,0.07864851,0.07887865,0.0791152,0.07934708,0.07960384,0.07982176,0.08004702,0.08027776,0.08047615,0.08064314,0.08073954,0.08083593,0.08089127,0.08094661,0.08101669,0.08108678,0.08110983,0.08113288,0.08084285,0.08055273,0.08003902,0.07952504,0.07901079,0.078427,0.07784287,0.0772584,0.07667359,0.07608844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-06,0.07499244,0.07499244,0.07195036,0.07174839,0.07126988,0.07106965,0.07086379,0.07072404,0.07012197,0.07092434,0.0708582,0.07070727,0.07077062,0.0711693,0.07207505,0.0728647,0.07366766,0.07433073,0.07492842,0.07545621,0.07592347,0.07635808,0.07676843,0.07713417,0.07746092,0.07776905,0.07805026,0.07829903,0.07852741,0.0787585,0.07899878,0.07923623,0.07950595,0.07970265,0.07990578,0.08008763,0.08025284,0.08039311,0.08048215,0.08057118,0.08063669,0.08070218,0.08080042,0.08089865,0.08097012,0.08104159,0.08113888,0.08123615,0.08103206,0.08082794,0.08062377,0.07959424,0.07856365,0.07753199,0.07649927,0.07546548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-07,0.07499244,0.07498038,0.07095135,0.07090047,0.07077994,0.07156317,0.07135461,0.06974619,0.07012197,0.06999237,0.06997932,0.07009866,0.0704333,0.07101656,0.0720034,0.07289817,0.07377449,0.07446905,0.07508799,0.07560827,0.07605786,0.07648685,0.07689715,0.07726655,0.07759325,0.07789209,0.07814737,0.07835914,0.07855052,0.07875573,0.07898954,0.079239,0.07950318,0.07970357,0.07986423,0.07999532,0.08011809,0.08025838,0.08045078,0.08064314,0.08081795,0.08099272,0.08110199,0.08121126,0.08126657,0.08132189,0.08141684,0.08151178,0.08129915,0.08108647,0.08087375,0.07980034,0.07872578,0.07765006,0.07657319,0.07549515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-08,0.07497667,0.07498038,0.07095135,0.07134535,0.07227787,0.07205737,0.07183124,0.07168232,0.07010798,0.07137603,0.07138069,0.0711991,0.07119538,0.07155758,0.0723988,0.07315845,0.07393146,0.07456187,0.07514922,0.07567688,0.0761496,0.07659338,0.07700641,0.07737762,0.07770613,0.07800587,0.0782639,0.07848211,0.07866884,0.07887587,0.07910689,0.07933045,0.07959368,0.07982822,0.08009871,0.08039311,0.0806579,0.08085346,0.08092078,0.08098811,0.08100148,0.08101485,0.0810771,0.08113934,0.08117207,0.0812048,0.08104159,0.08087836,0.08049091,0.08010332,0.07971558,0.07903334,0.07835063,0.07766746,0.07698382,0.07629971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-11,0.07499244,0.07499244,0.07095135,0.0709024,0.07078646,0.07125963,0.0709616,0.07120655,0.07012197,0.07139,0.07133134,0.07107989,0.07104729,0.07145331,0.07246112,0.07335455,0.07422954,0.07494327,0.07557675,0.07609215,0.0765517,0.0769666,0.07734893,0.0776756,0.07796887,0.07825927,0.07855791,0.07884538,0.07911612,0.07937202,0.07962139,0.07985684,0.08010978,0.08031559,0.08051306,0.08069942,0.0808636,0.08100378,0.08109369,0.0811836,0.08124767,0.08131175,0.08140947,0.08150717,0.08157907,0.08165095,0.08175785,0.08186474,0.08164911,0.08143343,0.08121771,0.08006714,0.07891524,0.07776202,0.07660746,0.07545157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-12,0.07499244,0.07499244,0.07095135,0.0709024,0.07078646,0.07126708,0.07086379,0.07072404,0.07106965,0.07139,0.07113764,0.07090478,0.07090664,0.07125684,0.07206575,0.07282286,0.0735794,0.07420818,0.07479202,0.07532266,0.07580018,0.07624134,0.07665359,0.07702122,0.07734985,0.07765524,0.07793834,0.07818714,0.07841554,0.07864666,0.07889066,0.07913368,0.07939234,0.07959276,0.07975805,0.07989747,0.08001748,0.08015039,0.08031605,0.08048169,0.08061316,0.08074462,0.0807769,0.08080918,0.08079673,0.08078428,0.08073908,0.08069388,0.08056042,0.08042694,0.08029345,0.07993809,0.0795826,0.07922699,0.07887125,0.07851539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-13,0.07499244,0.07499244,0.07095135,0.07089853,0.07077342,0.07126708,0.07086379,0.07072404,0.07106965,0.07045846,0.07047058,0.07074174,0.07118513,0.07181542,0.07274941,0.07358869,0.07444492,0.07515942,0.07581409,0.07639977,0.07692123,0.07740261,0.07784491,0.07823245,0.0785801,0.07892116,0.07926487,0.07959276,0.07988731,0.0801467,0.08035251,0.08051306,0.08068373,0.08082302,0.08097427,0.08111352,0.08124906,0.08137812,0.08149427,0.0816104,0.08172053,0.08183065,0.08196977,0.08210888,0.08221158,0.08231428,0.08237552,0.08243676,0.08225472,0.08207265,0.08189054,0.0814397,0.08098866,0.08053742,0.08008597,0.07963432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-14,0.07499244,0.07498038,0.07095135,0.07119551,0.07177354,0.07156317,0.0718452,0.07071099,0.07104264,0.07139,0.07112553,0.0708759,0.07090384,0.07136299,0.07244158,0.07339915,0.07432516,0.07505367,0.07568152,0.07618759,0.0766258,0.077074,0.07755161,0.07801696,0.07844512,0.07883244,0.07916786,0.07945607,0.07970542,0.07993255,0.0801264,0.08028791,0.08046231,0.08061362,0.08078981,0.08097427,0.08114856,0.08130253,0.08142698,0.08155142,0.08165141,0.0817514,0.08185276,0.08195411,0.08201998,0.08208585,0.08219224,0.08229862,0.08207787,0.08185706,0.08163621,0.08046065,0.07928371,0.07810539,0.07692567,0.07574456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-15,0.07247879,0.07248158,0.07045194,0.07055126,0.07078646,0.07156317,0.07183124,0.07120003,0.07104916,0.07137603,0.07122425,0.07109479,0.07117675,0.07156596,0.07236996,0.07311105,0.07387573,0.07450803,0.07511211,0.07566947,0.07617647,0.07665266,0.07709159,0.07748775,0.07784306,0.07818067,0.07849505,0.07878715,0.07903759,0.07928981,0.07954843,0.07978483,0.08003686,0.08023254,0.08039957,0.08053981,0.08066344,0.08078336,0.08090787,0.08103237,0.08113334,0.08123431,0.08130852,0.08138273,0.08140209,0.08142145,0.08106234,0.0807031,0.08024976,0.07979622,0.07934246,0.07948101,0.07961954,0.07975805,0.07989654,0.08003502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-18,0.07249274,0.0727429,0.07095135,0.07119772,0.07178098,0.07155665,0.07135461,0.07168883,0.07106965,0.07185544,0.07156689,0.07118234,0.07107337,0.07143562,0.07244344,0.07333782,0.07421561,0.07492935,0.07555913,0.0760662,0.07651928,0.07695641,0.07738503,0.07777737,0.07813905,0.07848488,0.07882504,0.07914569,0.0794413,0.07971558,0.07997501,0.08021315,0.08046047,0.08065329,0.08081933,0.0809586,0.08108125,0.08120296,0.0813288,0.08145463,0.08155326,0.08165187,0.08171592,0.08177997,0.08180945,0.08183894,0.08185138,0.08186382,0.08173143,0.08159903,0.08146662,0.08101909,0.08057137,0.08012344,0.07967532,0.07922699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-19,0.07499244,0.07499244,0.07045194,0.07069898,0.07128385,0.07057495,0.0709616,0.07168883,0.07106965,0.07139,0.07132295,0.07128571,0.07146541,0.07197269,0.07294744,0.07385251,0.07472707,0.07544786,0.0760838,0.07663136,0.07711566,0.07758122,0.07804656,0.07848118,0.07887218,0.07922052,0.07951703,0.07976082,0.07997686,0.08020116,0.08044017,0.08067543,0.08093277,0.08114118,0.08134217,0.08153759,0.08169703,0.08182696,0.08188363,0.08194029,0.08196563,0.08199096,0.08205775,0.08212454,0.08215356,0.08218257,0.08183341,0.08148413,0.08102223,0.08056011,0.08009778,0.08015538,0.08021297,0.08027056,0.08032814,0.08038573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-20,0.07199317,0.07199317,0.07045194,0.07054739,0.07077342,0.07057495,0.0709616,0.07217088,0.07154362,0.07185544,0.07159202,0.07133972,0.07137882,0.07184799,0.07296882,0.07393331,0.0748811,0.07565371,0.07631361,0.07685733,0.07732857,0.07778478,0.07824633,0.07867531,0.07906346,0.07942375,0.07974789,0.08003317,0.08028606,0.08052598,0.08075292,0.0809586,0.08117437,0.08133387,0.08147583,0.08159013,0.08168229,0.08175048,0.08176108,0.08177167,0.0817772,0.08178273,0.08187487,0.08196701,0.08205038,0.08213375,0.08218625,0.08223876,0.08208554,0.08193231,0.08177905,0.08129386,0.08080845,0.08032279,0.0798369,0.07935078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-21,0.07199317,0.071982,0.0734484,0.07324618,0.07276707,0.07205737,0.07233648,0.07167487,0.07154362,0.07232066,0.07177633,0.07114416,0.07084329,0.07111156,0.07215134,0.07307573,0.07398718,0.0747215,0.07539222,0.07597166,0.07648315,0.07697308,0.07744056,0.07786434,0.07824818,0.0786143,0.07896089,0.07927872,0.07956783,0.07984023,0.08010055,0.08034974,0.08059517,0.08077598,0.08092078,0.08102961,0.08111444,0.08118636,0.08124952,0.08131267,0.08133387,0.08135508,0.08130299,0.0812509,0.08118037,0.08110983,0.08099502,0.0808802,0.08076552,0.08065083,0.08053612,0.08018897,0.0798417,0.07949431,0.0791468,0.07879917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-22,0.07197828,0.071982,0.07045194,0.07055126,0.07078646,0.07057495,0.07094763,0.06975272,0.07010798,0.06997932,0.07001848,0.07019468,0.0705647,0.07117116,0.07216158,0.0730655,0.07395467,0.0746751,0.07530968,0.07584468,0.07632102,0.07680362,0.07731191,0.07780975,0.07826667,0.07867346,0.07901264,0.07930089,0.07954751,0.07976729,0.08000178,0.08020762,0.08042171,0.08057118,0.08067174,0.0807317,0.08078059,0.08084884,0.08097935,0.08110983,0.08120618,0.08130253,0.08125828,0.08121402,0.08113334,0.08105266,0.08093508,0.08081748,0.08070003,0.08058256,0.08046508,0.08011661,0.07976802,0.07941931,0.07907048,0.07872153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-25,0.07199317,0.07199317,0.07045194,0.07055126,0.07078646,0.07056843,0.0709616,0.0726527,0.07249088,0.06999237,0.06960069,0.06987115,0.07040254,0.07101469,0.07177633,0.07253273,0.07333224,0.0740299,0.0747382,0.07540613,0.07604766,0.07661746,0.07713325,0.07759325,0.07800309,0.07836653,0.07869565,0.07897383,0.07922052,0.07946254,0.07971742,0.07996486,0.08021777,0.08039311,0.08051583,0.08059425,0.08064038,0.08066805,0.08063853,0.08060901,0.08058502,0.08056103,0.08064868,0.08073631,0.08082532,0.08091433,0.08103283,0.08115132,0.08094507,0.08073877,0.08053243,0.07939511,0.0782565,0.07711658,0.07597537,0.07483285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-26,0.07199317,0.07199317,0.07045194,0.07055126,0.07078646,0.07057495,0.0709616,0.06975924,0.07012197,0.06999237,0.07005577,0.07025994,0.07063552,0.0712168,0.07210669,0.07294744,0.07378192,0.07445977,0.07507779,0.07562218,0.07611439,0.07659245,0.07707585,0.0775368,0.07796517,0.07834804,0.07870119,0.07901633,0.07929905,0.07956875,0.07983192,0.0800784,0.08032574,0.0804983,0.08061454,0.08068373,0.08072617,0.08077321,0.08082763,0.08088205,0.08091341,0.08094476,0.08092862,0.08091248,0.0808802,0.08084792,0.08080134,0.08075476,0.08066744,0.0805801,0.08049276,0.0801384,0.0797839,0.07942929,0.07907455,0.07871968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-27,0.07199317,0.07249274,0.07045194,0.07084253,0.07176702,0.07156317,0.07086379,0.07024129,0.07201085,0.07045846,0.0698581,0.0696893,0.06985437,0.07028137,0.07114788,0.07193268,0.07275127,0.07342796,0.07406611,0.0746519,0.07518354,0.07567966,0.0761496,0.07657856,0.07696752,0.07731931,0.07764692,0.07793742,0.07819454,0.07842201,0.07861708,0.07877514,0.07895535,0.07910319,0.07929258,0.07948748,0.07966571,0.07979221,0.07982361,0.079855,0.07983792,0.07982084,0.07980283,0.07978483,0.07975713,0.07972943,0.07966063,0.07959184,0.07947024,0.07934862,0.07922699,0.07884279,0.07845844,0.07807394,0.07768929,0.0773045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-28,0.07199317,0.07273174,0.07045194,0.07054933,0.07077994,0.07057495,0.07086379,0.07022824,0.07201736,0.07045846,0.06984318,0.06967344,0.06980401,0.07017883,0.07088708,0.07156875,0.07229182,0.07290096,0.07351344,0.07410697,0.07465561,0.07516035,0.07560735,0.07600225,0.07635252,0.07668786,0.07700456,0.07729247,0.07755253,0.07779588,0.07802529,0.07823985,0.07845437,0.07860506,0.07870859,0.07877144,0.0788232,0.07889528,0.07902327,0.07915123,0.07925286,0.07935447,0.07934893,0.07934339,0.07930182,0.07926025,0.07924778,0.0792353,0.0790613,0.07888727,0.07871321,0.07773371,0.07675324,0.07577182,0.07478943,0.07380607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
